job_title,company_name,company_linkedin_link,company_location,company_image,work_method,post_date,applicants,work_time
Android Developer,GR4,https://www.linkedin.com/company/gr4-recruitment/life/,"Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQFIZGT37RR7FA/company-logo_100_100/0/1656663384429?e=1676505600&v=beta&t=EQZpYOXAm9mnQqkQ6bcPBaOM3RpnkEMlEq06vWuyZWk,Remote,3 weeks ago,ERR,Full-time · Mid-Senior level
Software Engineer (f/m/d) - Mobile Wallet and Automation SaaS,Miss Moneypenny Technologies,https://www.linkedin.com/company/missmoneypennytechnologies/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQG0MmIN8-505A/company-logo_100_100/0/1519872537406?e=1676505600&v=beta&t=wcrp1RaIEER36LlI-oBdXyv0pk_VZFp0b6GFcnohBZc,Remote,17 hours ago,2 applicants,Full-time · Entry level
Mobile Developer | C/C++ & Qt Talent für kreatives Schreibprogramm,Papyrus Author,https://www.linkedin.com/company/papyrus-author/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQEm4j8tMZkidA/company-logo_100_100/0/1657803560023?e=1676505600&v=beta&t=uPhz0GdoIEZlR9zqF7AsUiLIA2kR_Z7jNZ8ZKWSZ9Nw,Remote,1 week ago,3 applicants,Full-time · Entry level
Blockchain Engineer (Backend/Frontend/Onchain) at The Contemporary Software Society,join.com,https://www.linkedin.com/company/join-com/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQHigW_IbFLSBA/company-logo_100_100/0/1615285336384?e=1676505600&v=beta&t=kRFpLsSy9DGlOa4t2YBNoBsSmS34jd19I4x_XGoKaP8,Remote,1 week ago,29 applicants,Part-time · Entry level
Android Automotive OS applications developer (m/f/d),EPAM Systems,https://www.linkedin.com/company/epam-systems/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQHyNlRdt_8PSg/company-logo_100_100/0/1641910198385?e=1676505600&v=beta&t=zJKkZp1d0xOnoJ1XNdqRnYThjSLk--Ba8kDuTsgHYLQ,Remote,2 weeks ago,12 applicants,Full-time · Mid-Senior level
Staff Engineer - React Native and Mobile Native,Kraken Digital Asset Exchange,https://www.linkedin.com/company/krakenfx/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQHGCRgKifH5iQ/company-logo_100_100/0/1548817766621?e=1676505600&v=beta&t=iu3GLelwjYzZNRpLAdgwkoGZoiv--ITYbbRopHMsxXw,Remote,2 weeks ago,34 applicants,Full-time · Mid-Senior level
Senior Backend Engineer (Kotlin) - (m/f/d) - remote possible,Uberall,https://www.linkedin.com/company/get-uberall/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQGlHTAO1puxIA/company-logo_100_100/0/1663077574904?e=1676505600&v=beta&t=XJF1t5Ef2IewWpR0nsqyV63UylYnkcIuRSJVRv-Z6ZA,Remote,6 days ago,8 applicants,Full-time · Mid-Senior level
Senior Android Engineer,Trust In SODA,https://www.linkedin.com/company/trust-in-soda/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQHuNgOPFVVdMw/company-logo_100_100/0/1668086728587?e=1676505600&v=beta&t=xCpacyNwW0FungEJe9f9YZZdr7D-HGsIk6w6rRPTVSE,Remote,2 weeks ago,188 applicants,Full-time · Mid-Senior level
Backend Engineer (Kotlin) - (m/f/d) - remote possible,Uberall,https://www.linkedin.com/company/get-uberall/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQGlHTAO1puxIA/company-logo_100_100/0/1663077574904?e=1676505600&v=beta&t=XJF1t5Ef2IewWpR0nsqyV63UylYnkcIuRSJVRv-Z6ZA,Remote,2 weeks ago,17 applicants,Full-time · Entry level
Senior Backend Developer Kotlin (mwd),orgavision GmbH,https://www.linkedin.com/company/orgavision-gmbh/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQF6j0Are1Zmng/company-logo_100_100/0/1519882286049?e=1676505600&v=beta&t=-nTfbhFaqk58uDvpC5Z7YDXvsZLg2mKEt0u1x13kNZc,Remote,5 days ago,1 applicant,Full-time
"Staff Software Engineer, Mobile",Airbase,https://www.linkedin.com/company/airbaseinc/life/,European Union,https://media-exp1.licdn.com/dms/image/C560BAQGHV7ru5gRM2g/company-logo_100_100/0/1628183040887?e=1676505600&v=beta&t=AmCVtuLpy2t1cx_cddByvg_rCCWCAvEE9COzeLgaFuU,Remote,6 days ago,17 applicants,Full-time · Mid-Senior level
"Staff Software Engineer, Mobile",Airbase,https://www.linkedin.com/company/airbaseinc/life/,European Economic Area,https://media-exp1.licdn.com/dms/image/C560BAQGHV7ru5gRM2g/company-logo_100_100/0/1628183040887?e=1676505600&v=beta&t=AmCVtuLpy2t1cx_cddByvg_rCCWCAvEE9COzeLgaFuU,Remote,1 week ago,23 applicants,Full-time · Mid-Senior level
Android Developer,BetVictor,https://www.linkedin.com/company/betvictor/life/,European Economic Area,https://media-exp1.licdn.com/dms/image/C560BAQHX531O9yhi2w/company-logo_100_100/0/1519856431350?e=1676505600&v=beta&t=lky645GXeKbA87co_hx01m2B_lpcQKNsj0fxemtFkTc,Remote,2 days ago,179 applicants,Full-time · Mid-Senior level
Senior - Native Mobile Application Development (all gender),Höme - Für Festivals,https://www.linkedin.com/company/welcomehoeme/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQH_J5DYCKXh4g/company-logo_100_100/0/1583852803315?e=1676505600&v=beta&t=WkdjeR223C9RJQqMfpeWIT1AcwMriTqCX3dkJ5-xIPc,Remote,1 week ago,ERR,Full-time · Mid-Senior level
Senior Android Engineer (Remote),Double Symmetry,https://www.linkedin.com/company/double-symmetry/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C560BAQHcZQz0u-oMVQ/company-logo_100_100/0/1595973826980?e=1676505600&v=beta&t=hTQTTjXSowlm9hmh5oNUR7IccmMwYBwVBx9_IFR71TE,Remote,1 month ago,29 applicants,Full-time
Backend Engineer (Kotlin) - (m/f/d) -remote possible,Uberall,https://www.linkedin.com/company/get-uberall/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQGlHTAO1puxIA/company-logo_100_100/0/1663077574904?e=1676505600&v=beta&t=XJF1t5Ef2IewWpR0nsqyV63UylYnkcIuRSJVRv-Z6ZA,Remote,1 week ago,34 applicants,Full-time · Mid-Senior level
Mobile SDK Developer (iOS | Android),TransPerfect,https://www.linkedin.com/company/transperfect/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQGjAYf8CSLV2Q/company-logo_100_100/0/1638370935665?e=1676505600&v=beta&t=jGaxP1hGTC8-TulwsIFl4yFqdGDWzq-kZf9vJhqIVRQ,Remote,3 weeks ago,72 applicants,Full-time · Mid-Senior level
Mid-Level/Senior Software Developer Frontend/Android (f/m/d),myEGO,https://www.linkedin.com/company/myego2go/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQGYdJm6H6b5KQ/company-logo_100_100/0/1625228876786?e=1676505600&v=beta&t=04DMJ6y32Ee0oP-PYMPG0SAnEeg3RlBqeZvI_N2OdHg,Remote,4 days ago,4 applicants,Full-time · Mid-Senior level
Junior Backend Developer - Rider Next Booking (m/f/d),FREE NOW,https://www.linkedin.com/company/free-now/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQHP4UQnDmh-Iw/company-logo_100_100/0/1656663278741?e=1676505600&v=beta&t=YyFhCoLZNPEnRPobo8lsB1xhKfaT2kFeQARQ4IuMZoQ,Remote,2 weeks ago,5 applicants,Full-time · Entry level
Mid iOS Software Engineer,kevin.,https://www.linkedin.com/company/kevineu/life/,European Union,https://media-exp1.licdn.com/dms/image/C4E0BAQGso7stzraSAA/company-logo_100_100/0/1661939775983?e=1676505600&v=beta&t=Shwd-b9BLWU2heDnV6sBvLxFVBKns432-dmbCMepem0,Remote,3 weeks ago,1 applicant,Full-time · Mid-Senior level
Back-End-Entwickler:in,apo.com Group,https://www.linkedin.com/company/apo-com-group/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQG1e0Z2AcCINw/company-logo_100_100/0/1647334984564?e=1676505600&v=beta&t=navWSu1vLuE5wSK5UU6JGPu81RvVeG_Ru1-oMPL8K7I,Remote,5 days ago,7 applicants,Full-time · Associate
Mobile Developer (React Native),ecap digital,https://www.linkedin.com/company/ecapdigital/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQEkhNjqqWkmvQ/company-logo_100_100/0/1637645896904?e=1676505600&v=beta&t=_XKwq4O5wCOWiXbV3kOoM6TQF2DYzxgkcF1pPYMcmwo,Remote,4 days ago,144 applicants,Full-time · Mid-Senior level
Working Student - iOS Developer (d/f/m/*),Fitrockr Health Solutions,https://www.linkedin.com/company/fitrockr/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQFwLy7wUaBUfg/company-logo_100_100/0/1660410581776?e=1676505600&v=beta&t=oXNYw7do55tYlSdy8fxBBAqXi3J34jBNOpQICZmFzIQ,Remote,6 days ago,32 applicants,Part-time · Internship
"Staff Software Engineer, Mobile",Airbase,https://www.linkedin.com/company/airbaseinc/life/,Germany,https://media-exp1.licdn.com/dms/image/C560BAQGHV7ru5gRM2g/company-logo_100_100/0/1628183040887?e=1676505600&v=beta&t=AmCVtuLpy2t1cx_cddByvg_rCCWCAvEE9COzeLgaFuU,Remote,3 weeks ago,68 applicants,Full-time · Associate
"Software Engineer, Functional Safety, Android Automotive",Google,https://www.linkedin.com/company/google/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQHiNSL4Or29cg/company-logo_100_100/0/1519856215226?e=1676505600&v=beta&t=XV3mXJBEO4OURjXoM7D5GCPuAliEMwTIvNeHGum93Ps,Remote,5 days ago,139 applicants,Full-time
Customer Engineer - Mobile - Europe,Ditto,https://www.linkedin.com/company/dittolive/life/,European Union,https://media-exp1.licdn.com/dms/image/C560BAQEcGnOOpRjUVQ/company-logo_100_100/0/1530257287149?e=1676505600&v=beta&t=UOhXsi0huspbNgoqov9VVNZ8XqwzVqag9sA0axZLrxo,Remote,4 weeks ago,ERR,Full-time · Entry level
Software Engineer - Mobile Reverse Engineering (iOS) (m/w/x),Sauce Labs,https://www.linkedin.com/company/sauce-labs/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C560BAQH2lb9V2vxLtg/company-logo_100_100/0/1657220892390?e=1676505600&v=beta&t=JqrcYUlcNy7Rt0S-v6WWemEG7YlE_byKvOrnfGvmrZ0,Remote,3 days ago,1 applicant,Full-time · Entry level
Android Developer (Kotlin) - Native App- deutschlandweit- E-Commerce mehr als 1 Mio User,Brains and Visions,https://www.linkedin.com/company/brainsandvisions/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQEv5mQ3v1HvPQ/company-logo_100_100/0/1651129252084?e=1676505600&v=beta&t=h0bjKYEvqWuyMeIBdc1Sy3qoD0oNRt4NjhUGWSpmVBk,Remote,3 weeks ago,92 applicants,Full-time · Mid-Senior level
"Senior Engineer (Backend, Frontend or Mobile) (m/f/d)",Juit,https://www.linkedin.com/company/juit-gmbh/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C560BAQFGYzr2WhuEXQ/company-logo_100_100/0/1612375874202?e=1676505600&v=beta&t=jLxxX549ojwRGLvd-rbWhSja4Zx04hp1Z357ounjGlM,Remote,1 week ago,11 applicants,Full-time · Mid-Senior level
Senior Backend Developer Kotlin (mwd),orgavision GmbH,https://www.linkedin.com/company/orgavision-gmbh/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQF6j0Are1Zmng/company-logo_100_100/0/1519882286049?e=1676505600&v=beta&t=-nTfbhFaqk58uDvpC5Z7YDXvsZLg2mKEt0u1x13kNZc,Remote,3 days ago,2 applicants,Full-time · Mid-Senior level
Software Engineer - Mobile Reverse Engineering (iOS) (m/w/x),Sauce Labs,https://www.linkedin.com/company/sauce-labs/life/,Germany,https://media-exp1.licdn.com/dms/image/C560BAQH2lb9V2vxLtg/company-logo_100_100/0/1657220892390?e=1676505600&v=beta&t=JqrcYUlcNy7Rt0S-v6WWemEG7YlE_byKvOrnfGvmrZ0,Remote,3 days ago,4 applicants,Full-time · Entry level
Backend Software Engineer for WhatsApp Messaging (m/f/d) at 360dialog GmbH,join.com,https://www.linkedin.com/company/join-com/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQHigW_IbFLSBA/company-logo_100_100/0/1615285336384?e=1676505600&v=beta&t=kRFpLsSy9DGlOa4t2YBNoBsSmS34jd19I4x_XGoKaP8,Remote,1 week ago,2 applicants,Full-time · Entry level
Android Developer,Tomgandhi Consulting Ltd,https://www.linkedin.com/company/tgc-world/life/,European Union,https://media-exp1.licdn.com/dms/image/C560BAQExfgCrOlD5qA/company-logo_100_100/0/1635331747222?e=1676505600&v=beta&t=Ll5ChOZWey8llE7xIsO7D2Yc440L_-pSAWN5byQ_Riw,Remote,4 days ago,123 applicants,Contract · Mid-Senior level
"Software Engineer, Framework Software, Android Automotive",Google,https://www.linkedin.com/company/google/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQHiNSL4Or29cg/company-logo_100_100/0/1519856215226?e=1676505600&v=beta&t=XV3mXJBEO4OURjXoM7D5GCPuAliEMwTIvNeHGum93Ps,Remote,4 days ago,164 applicants,Full-time
Senior iOS Engineer (m/f/d),SHOP APOTHEKE EUROPE,https://www.linkedin.com/company/shop-apotheke-com/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQHduisEMEop7w/company-logo_100_100/0/1653464594146?e=1676505600&v=beta&t=zYVGfDGScPXK6MGI6foPTAoNKALuNg7ExoQ4GOCdBNk,Remote,2 hours ago,9 applicants,Full-time · Mid-Senior level
Android Developer,LanceSoft LTD,https://www.linkedin.com/company/lancesoft-uk/life/,EMEA,https://media-exp1.licdn.com/dms/image/C4D0BAQES5rU_t9u-CQ/company-logo_100_100/0/1654851664876?e=1676505600&v=beta&t=xYkNZtDCx6bOyfH4QHjdYKGASAjqfTOrt5SZI8rSYKw,Remote,3 days ago,ERR,Contract · Associate
Java Backend Developer (m/f/d) at Biting Bit GmbH,join.com,https://www.linkedin.com/company/join-com/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQHigW_IbFLSBA/company-logo_100_100/0/1615285336384?e=1676505600&v=beta&t=kRFpLsSy9DGlOa4t2YBNoBsSmS34jd19I4x_XGoKaP8,Remote,5 days ago,3 applicants,Full-time · Entry level
Backend Developer Java/Kotlin (f/m/d) remote/Germany,Corify GmbH,https://www.linkedin.com/company/corify-gmbh/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQHzAHj-DDQ7MA/company-logo_100_100/0/1656577127860?e=1676505600&v=beta&t=cEdkSI4y_fd8fJNvsufmbeOOQnnyaQ0R4MlwTvrJwJc,Remote,1 week ago,49 applicants,Full-time · Associate
iOS Engineer,OpenTable,https://www.linkedin.com/company/opentable/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C560BAQFpK0rBv2n4Sw/company-logo_100_100/0/1656697463217?e=1676505600&v=beta&t=c0Z-7e5bN1mGnwbrlLB_vdebKRXNwrZUM2NtanzB9TA,Remote,1 week ago,200 applicants,Full-time
Senior Android Developer m/w/d,intive,https://www.linkedin.com/company/intive/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQHSDuwqkqFFjA/company-logo_100_100/0/1656924897619?e=1676505600&v=beta&t=2KCe5p6bxHvL2sX00Mk4CvGqGT3BQlE5r2ZuuFcQazo,Remote,5 days ago,81 applicants,Full-time · Mid-Senior level
Haskell Backend Developer at kopplr GmbH,join.com,https://www.linkedin.com/company/join-com/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQHigW_IbFLSBA/company-logo_100_100/0/1615285336384?e=1676505600&v=beta&t=kRFpLsSy9DGlOa4t2YBNoBsSmS34jd19I4x_XGoKaP8,Remote,18 hours ago,ERR,Contract · Entry level
PHP Backend Software Engineer (m/f/d),Spryker,https://www.linkedin.com/company/spryker/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQEkFqXWg1EdYQ/company-logo_100_100/0/1657131495602?e=1676505600&v=beta&t=qfJ6M9_cCgLyuY2y9hEbcmBum3n5XskB9U1nbFxXG1k,Remote,6 days ago,13 applicants,Full-time · Entry level
Backend Engineer - Freemium,Spotify,https://www.linkedin.com/company/spotify/life/,Germany,https://media-exp1.licdn.com/dms/image/C560BAQFkDzx_7dqq3A/company-logo_100_100/0/1519902995023?e=1676505600&v=beta&t=2u-2PoW_z5tZ7wTtVap0zC07b5DAjrSNdKGfVAf3xCU,Remote,2 weeks ago,ERR,Full-time · Entry level
"Senior Kotlin/Scala Backend Engineer, Courier Employment",Wolt,https://www.linkedin.com/company/wolt-oy/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C560BAQGAVNXIpc8cGQ/company-logo_100_100/0/1625054170092?e=1676505600&v=beta&t=7I8iK7_2pDRM8RAYrEmi94OCmIX0CsMrd__QXn3TjDs,Remote,2 weeks ago,14 applicants,Full-time · Mid-Senior level
Principal Mobile Engineer (iOS),Andela,https://www.linkedin.com/company/andela/life/,EMEA,https://media-exp1.licdn.com/dms/image/C560BAQHOiEePQQlQ8g/company-logo_100_100/0/1656607039747?e=1676505600&v=beta&t=A9W5i6driWlMwbCedroqYmpJ8pWhoclP3VyMuU3I8RI,Remote,2 weeks ago,ERR,Contract · Mid-Senior level
Backend Engineer (m|f|d),join.com,https://www.linkedin.com/company/join-com/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQHigW_IbFLSBA/company-logo_100_100/0/1615285336384?e=1676505600&v=beta&t=kRFpLsSy9DGlOa4t2YBNoBsSmS34jd19I4x_XGoKaP8,Remote,3 days ago,6 applicants,Full-time · Entry level
Senior / Lead Mobile Engineer - React Native,MODE Recruitment,https://www.linkedin.com/company/moderecruitmentltd/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQFoqEuMFJDVwg/company-logo_100_100/0/1648216539327?e=1676505600&v=beta&t=tCwmQp2LLEtsjrtKY17sKVgLixnA_KqrwpBqh90oDqg,Remote,1 hour ago,6 applicants,Full-time · Mid-Senior level
"Senior Online Engineer – Unreal Engine Mobile/PC Games – Berlin, Germany – Remote",OPMjobs,https://www.linkedin.com/company/opm-response/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQFDvvGivszVQQ/company-logo_100_100/0/1641294950768?e=1676505600&v=beta&t=eByuZuEd5t6HHVkrGUaL4R-7ttVUlaA59qngg3f84oE,Remote,4 weeks ago,ERR,Full-time · Mid-Senior level
Mid-Senior C++ Mobile Software Engineer - Remote Germany,Scandit,https://www.linkedin.com/company/scandit/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQHQQv8qQKkYag/company-logo_100_100/0/1661246668720?e=1676505600&v=beta&t=jJOMsoQFG0MSml-FLTnH7f4rQvPF8upVZru38tqVAXk,Remote,2 days ago,10 applicants,Full-time · Mid-Senior level
Android SDK Developer,TransPerfect,https://www.linkedin.com/company/transperfect/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQGjAYf8CSLV2Q/company-logo_100_100/0/1638370935665?e=1676505600&v=beta&t=jGaxP1hGTC8-TulwsIFl4yFqdGDWzq-kZf9vJhqIVRQ,Remote,3 weeks ago,115 applicants,Full-time · Mid-Senior level
Backend Engineer (m/f/d) - Remote,refive,https://www.linkedin.com/company/refiveio/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQGF0T-mBGxGpA/company-logo_100_100/0/1640960281275?e=1676505600&v=beta&t=GyUFPl3mjTWVW4dTQKmnKyakwfq5fcuhmVT5QEyDZ-s,Remote,1 week ago,29 applicants,Full-time · Entry level
Go Backend Developer,Booming Games,https://www.linkedin.com/company/booming-games/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQEolPgChi83sQ/company-logo_100_100/0/1535368080258?e=1676505600&v=beta&t=JNVV2k11LqV95GhpWb6Qm1d6oqjKEzw3wl4cxXOF3Yc,Remote,1 week ago,12 applicants,Contract · Entry level
Backend Developer Java/Kotlin (w/m/d) 100% Remote möglich,Hypoport SE,https://www.linkedin.com/company/hypoport-se/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQE8Nz3JDox9XA/company-logo_100_100/0/1648821369842?e=1676505600&v=beta&t=YiwX4QCQ2fVR5dL5pfYtfyv08gtYQd7xTkkZp1DPnh0,Remote,3 weeks ago,ERR,Full-time · Entry level
Typescript Backend Engineer | Chatbots | Digital & Consulting | REMOTE (w/m/d),OTTO GmbH & Co KG,https://www.linkedin.com/company/otto/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQF18VMXfpiWVQ/company-logo_100_100/0/1641288359806?e=1676505600&v=beta&t=KFbACd1G08OD0oBEoowxc0fJ56XMlz5S8FDjlfV2YOI,Remote,1 month ago,5 applicants,Full-time · Entry level
"Kotlin - Senior Backend Developer (all genders) (Remote, Europe)",upday,https://www.linkedin.com/company/upday-media-gmbh-&-co--kg/life/,"Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQEuq0M6_cyBcg/company-logo_100_100/0/1658132811439?e=1676505600&v=beta&t=Ok8GsBjwbvIzOlT5WS0tegTYIHIXGSQD_xcMaQbT9eQ,Remote,1 month ago,26 applicants,Full-time · Associate
"Senior Backend Engineer, Kotlin & TypeScript",Showpad,https://www.linkedin.com/company/showpad/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQHuKs3j2tkwtw/company-logo_100_100/0/1630421339124?e=1676505600&v=beta&t=OPxDaO3FdQUVGjQQg_gTmKa1d0M69RiZ84mYb5Q69m8,Remote,2 days ago,2 applicants,Full-time · Mid-Senior level
"Software Engineer - Operating Systems, Performance and Android OS (Zurich)",Meta,https://www.linkedin.com/company/meta/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQFdNatYGiBelg/company-logo_100_100/0/1636138753911?e=1676505600&v=beta&t=cjA7OQ_N47WHf67r-5RnULphsp3HLVmTrJB0tLiNvv8,Remote,2 weeks ago,23 applicants,Full-time
Back-End Engineer (Remote) - Manufacturing Venture,Merantix,https://www.linkedin.com/company/merantix/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQFUizYsRgEteg/company-logo_100_100/0/1657130784305?e=1676505600&v=beta&t=WIrQPRSna5NlEof7VBrBOLskzTQPtN4QN3Qt1_LiZhU,Remote,3 days ago,23 applicants,Full-time · Entry level
Senior Android Developer,Experis/Manpower Group,https://www.linkedin.com/company/medical-recruitment-associaties-360/life/,Germany,https://media-exp1.licdn.com/dms/image/C4D0BAQHizByLNNcTAg/company-logo_100_100/0/1519896164455?e=1676505600&v=beta&t=29MidpM0-Hwx371dS_DB2JrvC9pflUUfboaP1eonPS8,Remote,4 weeks ago,102 applicants,Full-time · Mid-Senior level
Senior iOS Engineer,OpenTable,https://www.linkedin.com/company/opentable/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C560BAQFpK0rBv2n4Sw/company-logo_100_100/0/1656697463217?e=1676505600&v=beta&t=c0Z-7e5bN1mGnwbrlLB_vdebKRXNwrZUM2NtanzB9TA,Remote,1 week ago,63 applicants,Full-time
Android Developer m/w/d,intive,https://www.linkedin.com/company/intive/life/,Germany,https://media-exp1.licdn.com/dms/image/C4E0BAQHSDuwqkqFFjA/company-logo_100_100/0/1656924897619?e=1676505600&v=beta&t=2KCe5p6bxHvL2sX00Mk4CvGqGT3BQlE5r2ZuuFcQazo,Remote,2 weeks ago,ERR,Full-time · Entry level
Backend Developer,MVP Match,https://www.linkedin.com/company/mvp-match/life/,"Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQG2zPH6xj0D8w/company-logo_100_100/0/1657660086866?e=1676505600&v=beta&t=sPGOj_NjWnsC7z4Xl4mFDgpgUBQQpVxsQu2z6Jc8B_Q,Remote,3 days ago,97 applicants,Full-time · Mid-Senior level
C/C++ Software Developer for Creative Writing Suite,Papyrus Author,https://www.linkedin.com/company/papyrus-author/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4E0BAQEm4j8tMZkidA/company-logo_100_100/0/1657803560023?e=1676505600&v=beta&t=uPhz0GdoIEZlR9zqF7AsUiLIA2kR_Z7jNZ8ZKWSZ9Nw,Remote,1 week ago,11 applicants,Full-time · Entry level
Backend Engineer (Remote or Relocate to Milan),Bending Spoons,https://www.linkedin.com/company/bendingspoons/life/,Germany,https://media-exp1.licdn.com/dms/image/C560BAQFzl2UkmiIHww/company-logo_100_100/0/1657617869842?e=1676505600&v=beta&t=Ze6fNPafLnjGVWHcVKOT7FcqYHuw1MKro0Ec2s6VAJk,Remote,1 hour ago,8 applicants,Full-time · Associate
Senior iOS Engineer,Luxoft,https://www.linkedin.com/company/luxoft/life/,Germany,https://media-exp1.licdn.com/dms/image/C560BAQGEEw9HXvgGzA/company-logo_100_100/0/1639383758689?e=1676505600&v=beta&t=rd3DJ8AEVoIySlgKNHk2RRhlpel6bTaOJYdHi6TmJ5o,Remote,1 month ago,13 applicants,Full-time · Mid-Senior level
Senior Backend Engineer (m|f|d),join.com,https://www.linkedin.com/company/join-com/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C4D0BAQHigW_IbFLSBA/company-logo_100_100/0/1615285336384?e=1676505600&v=beta&t=kRFpLsSy9DGlOa4t2YBNoBsSmS34jd19I4x_XGoKaP8,Remote,3 days ago,ERR,Full-time · Mid-Senior level
Principal iOS Engineer,OpenTable,https://www.linkedin.com/company/opentable/life/,"Berlin, Berlin, Germany",https://media-exp1.licdn.com/dms/image/C560BAQFpK0rBv2n4Sw/company-logo_100_100/0/1656697463217?e=1676505600&v=beta&t=c0Z-7e5bN1mGnwbrlLB_vdebKRXNwrZUM2NtanzB9TA,Remote,1 week ago,80 applicants,Full-time
"Staff Web Engineer, Soundtrap Core",Spotify,https://www.linkedin.com/company/spotify/life/,Germany,https://media-exp1.licdn.com/dms/image/C560BAQFkDzx_7dqq3A/company-logo_100_100/0/1519902995023?e=1676505600&v=beta&t=2u-2PoW_z5tZ7wTtVap0zC07b5DAjrSNdKGfVAf3xCU,Remote,2 days ago,142 applicants,Full-time · Mid-Senior level
Senior Backend Engineer - Freemium,Spotify,https://www.linkedin.com/company/spotify/life/,Germany,https://media-exp1.licdn.com/dms/image/C560BAQFkDzx_7dqq3A/company-logo_100_100/0/1519902995023?e=1676505600&v=beta&t=2u-2PoW_z5tZ7wTtVap0zC07b5DAjrSNdKGfVAf3xCU,Remote,2 weeks ago,146 applicants,Full-time · Mid-Senior level
iOS Developer,Able,https://www.linkedin.com/company/ablehealth/life/,European Economic Area,https://media-exp1.licdn.com/dms/image/C4E0BAQGf52aNQ8ucqw/company-logo_100_100/0/1663934777597?e=1676505600&v=beta&t=xIyvIvX596iIDTnJJDP0EWEY-2HndhyVX0_9R--u50E,Remote,2 weeks ago,191 applicants,Full-time · Mid-Senior level
